"Gene","Accuracy","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"EDN2",0.823076923076923,8.14926434140746,-2.18027050397778,0.310599571912071,-7.01955411772105,2.22577394207183e-12,2.21798564217161e-11
"LRRC37A6P",0.823076923076923,12.0333581801185,2.48665648766676,0.33632936162127,7.39351591451867,1.42996325741308e-13,1.66889188286319e-12
"PCK2",0.823076923076923,5596.05293966273,-1.52035058271087,0.182349211904697,-8.33757693181295,7.58283145859473e-17,1.33656606923094e-15
"TIMELESS",0.823076923076923,454.440530276411,1.22958837943076,0.117035632949435,10.5061027008928,8.09708890030206e-26,4.62090841603093e-24
"FAM72A",0.823076923076923,25.2034630627482,2.57589383245726,0.229306657667026,11.2334018500139,2.79505760975841e-29,2.75223164231398e-27
"FAM163B",0.823076923076923,11.3616780202092,-3.49432264045509,0.365555410851859,-9.55894109818323,1.18967658533689e-21,3.88725820594668e-20
"ERG",0.823076923076923,172.728527682347,-1.23050766192482,0.152337090914169,-8.07753157514426,6.60909198372967e-16,1.03717398132566e-14
"ENG",0.823076923076923,793.417134257876,-1.18816402250209,0.18348462674346,-6.47555080548151,9.44666939463257e-11,7.5365793072037e-10
"SERTAD1",0.823076923076923,198.930687785173,-1.75925503534863,0.141591261750754,-12.4248842308184,1.91503452058504e-35,5.01152457242832e-33
"ABCC5",0.823076923076923,301.573508988058,1.01734772895505,0.111135090874723,9.15415393056954,5.47854165623101e-20,1.43112120530754e-18
"ACADVL",0.823076923076923,9378.3509727228,-1.21031352338537,0.117368630457003,-10.3120699174278,6.21481210332664e-25,3.13416427044153e-23
"RP3-420J14.1",0.823076923076923,15.2322088109446,-1.87389354329552,0.289539698927621,-6.47197448307064,9.67304602028221e-11,7.70448699745428e-10
"PDLIM1P4",0.823076923076923,7.7681401501815,-2.00452579115138,0.191299252531239,-10.4784820882875,1.08470681490821e-25,6.08273427788683e-24
"OIP5",0.823076923076923,23.0239822643669,1.97679162562505,0.21216806170798,9.31710272371638,1.19560447816254e-20,3.42166688489315e-19
"CHAF1B",0.823076923076923,55.8606989752356,2.01270636146254,0.183602639406974,10.9622953567741,5.80091002677994e-28,4.69372797932879e-26
"GCHFR",0.823076923076923,718.789315327554,-1.10876249486328,0.131263832872292,-8.44682400781343,2.99334449356657e-17,5.54886221117561e-16
"CYP1A1",0.823076923076923,509.265972491569,-2.33510182686187,0.378728058026057,-6.16564254318122,7.01975007682246e-10,4.96372201147855e-09
"MT-CO3",0.823076923076923,238816.049571761,-1.02893235079832,0.132355597934106,-7.77399948969729,7.60460453876669e-15,1.0370824067704e-13
"TMEM164",0.823076923076923,207.449921791974,1.65249280227985,0.150539469627316,10.9771397917825,4.92263490485275e-28,4.09721199759779e-26
"ACSL1",0.823076923076923,12841.912278823,-1.58849995331686,0.181768325612581,-8.73914609689794,2.34878962399464e-18,4.99470285488992e-17
"PELI2",0.823076923076923,59.7492407607958,-1.44973917160569,0.216292772747234,-6.70267042764253,2.04644675496979e-11,1.79918841823131e-10
"IRF8",0.823076923076923,363.606929946794,-1.60952494743908,0.153215230688794,-10.5049931407165,8.19287540604621e-26,4.66640479989863e-24
"CYP4A11",0.823076923076923,8907.51799562499,-2.42543028527307,0.280599207462553,-8.64375315670394,5.43960059199289e-18,1.10418950381698e-16
"TTC13",0.823076923076923,272.741805103994,1.1919804091455,0.10944460004943,10.8911760708811,1.26989648517304e-27,9.63131934759962e-26
"ZNF623",0.823076923076923,156.625567888713,1.16830761824048,0.109581341669212,10.6615560682511,1.53998992946966e-26,9.74588833795963e-25
"DTYMK",0.823076923076923,277.536685602571,1.20447597342111,0.115621930317882,10.4173660663649,2.06595444020075e-25,1.10519050789966e-23
"BMS1P8",0.823076923076923,70.2022866716612,4.24496107238047,0.41740696397858,10.1698376853107,2.70358817650724e-24,1.2348086375972e-22
"COLEC11",0.823076923076923,1398.71771700327,-1.53384027864636,0.231443234237473,-6.62728501742487,3.41917064714058e-11,2.91946116866959e-10
"SYNPO2",0.823076923076923,160.462590328165,-1.04799437528398,0.21892644260677,-4.78697028465565,1.69317891847234e-06,7.18846261674722e-06
"GPSM2",0.823076923076923,77.5975188834654,1.47392834470823,0.134562162167806,10.953512643994,6.39197693424106e-28,5.08696290372149e-26
"KIAA0101",0.823076923076923,52.5819556108772,2.2032998348782,0.192952043226976,11.4188986964309,3.36470567426264e-30,3.79974002117888e-28
"OLFM1",0.823076923076923,44.7728830835131,-1.23564613953181,0.310226228715149,-3.98304857925595,6.80368412487403e-05,0.000219812497452276
"MT-ND1",0.823076923076923,119532.419830498,-1.12178736195058,0.144809853378212,-7.74662314601419,9.43684916139772e-15,1.26790746734635e-13
"PLSCR4",0.823076923076923,781.337022935391,-1.28432919805466,0.138426842101233,-9.27803580981363,1.72631496078387e-20,4.84502386288404e-19
"RD3L",0.823076923076923,1.67943239022026,-4.37937981703691,0.423491907693704,-10.34111806501,4.59148985678991e-25,2.35226803104115e-23
"HP",0.823076923076923,227123.741017834,-2.43662980877076,0.260146526490217,-9.36637456453753,7.50667350986339e-21,2.21149951434596e-19
"SOGA1",0.823076923076923,244.030534208342,1.65494440107676,0.164022921467822,10.0897142074221,6.13478669492537e-24,2.63614325316852e-22
"UGT2B7",0.823076923076923,7228.65222337957,-2.31335482624031,0.226650637375018,-10.2066989664477,1.85053683545318e-24,8.67006354778128e-23
"PBLD",0.823076923076923,3374.75274845987,-1.89238171956079,0.194314498220804,-9.73875720488151,2.06058927702633e-22,7.31735908545976e-21
"MUT",0.823076923076923,2670.87538530025,-1.24445919031922,0.143341173063701,-8.68179856297247,3.89558909151939e-18,8.09435421534015e-17
"IVD",0.823076923076923,2732.14665196688,-1.3452005707667,0.124813896672651,-10.7776506192636,4.3895380973193e-27,3.02150006281827e-25
"PPAP2B",0.823076923076923,1999.75194659159,-1.30928854671899,0.129263932123829,-10.1288002399985,4.11669392345927e-24,1.80637046961699e-22
"PON3",0.823076923076923,2472.24566108603,-1.84455474387845,0.203200834292439,-9.0774959182689,1.11101393762957e-19,2.78746277912388e-18
"GREM2",0.823076923076923,350.878586185477,-2.06918387130649,0.342841960120112,-6.03538688957901,1.58582277807724e-09,1.06508624410607e-08
"STEAP3",0.823076923076923,1939.93078249548,-1.77733002616051,0.190620364345875,-9.32392523883543,1.12114055185541e-20,3.22125526709158e-19
"IL1RL1",0.823076923076923,30.551767075762,-3.55402372980054,0.328365994947348,-10.82336108028,2.66809645613947e-27,1.9279319865159e-25
"SPNS2",0.823076923076923,98.114127923996,-1.44278915822206,0.199427258097527,-7.23466376655735,4.66683888728588e-13,5.06775087842544e-12
"C2orf40",0.823076923076923,8.1281168433877,-1.97765971750239,0.279187923836361,-7.08361482949222,1.4044191537785e-12,1.43595802812241e-11
"RNF152",0.823076923076923,978.5805365602,-1.65133695709545,0.172957816082008,-9.54762840155473,1.32699162064031e-21,4.31168373561072e-20
"MGST2",0.823076923076923,1400.33400946176,-1.03619849715384,0.10435322461573,-9.92972187461895,3.09116534200331e-23,1.2266690007447e-21
"MTHFD1",0.823076923076923,2799.70176009623,-1.45156755600783,0.157780820967491,-9.19989861319652,3.58287657257918e-20,9.5745536964379e-19
"MOGAT2",0.823076923076923,1060.62961044531,-2.25479512905841,0.307800874660302,-7.32549942084105,2.3801065563509e-13,2.688076798168e-12
"IGFBP6",0.823076923076923,59.075674034238,-1.1996928719421,0.233545747580669,-5.13686455167726,2.79360150465942e-07,1.34151986290869e-06
"CYP2C9",0.823076923076923,13944.665513391,-2.47511046426807,0.278180153721282,-8.89750915425824,5.71139781002497e-19,1.30325753013044e-17
"SPATS2",0.823076923076923,230.587628504702,1.42675926070807,0.124425459408441,11.466779126164,1.93736679578965e-30,2.27840610057076e-28
"TRIM11",0.823076923076923,158.72203032047,1.02360183388238,0.0942351909776774,10.862203633936,1.74487004585691e-27,1.30295591496277e-25
"AXL",0.823076923076923,184.944551746609,-1.20769274739765,0.182445465854933,-6.61947251875207,3.60482848195712e-11,3.06089031698014e-10
"GOLGA2P7",0.823076923076923,33.4416670186791,1.73464556927669,0.162835040343955,10.6527782080111,1.69237480850552e-26,1.06637968410994e-24
"UBALD1",0.823076923076923,445.144916304391,-1.04115379582157,0.103676513538616,-10.042330324252,9.93000729472568e-24,4.18645648617114e-22
"SLC6A13",0.823076923076923,237.463202569543,-1.98718524619946,0.253603529631625,-7.8357949082411,4.65885794449271e-15,6.52824435946089e-14
"UROC1",0.823076923076923,1418.17110504363,-2.5578288717118,0.32179209508449,-7.94870014143825,1.88478647177368e-15,2.78197547927246e-14
"MDK",0.823076923076923,1312.00429418963,2.1476013604552,0.321501220663219,6.67991666104703,2.39078168106409e-11,2.07988698028002e-10
"ECM2",0.823076923076923,628.748255805519,-1.41050297133117,0.17485499069826,-8.06670124597824,7.22229892224194e-16,1.1255007462086e-14
"ORM2",0.823076923076923,10786.3262117487,-1.7112688731906,0.185140541790489,-9.2430801846044,2.39501390081631e-20,6.56324186706718e-19
"MAT1A",0.823076923076923,14756.6629030299,-1.86724274972661,0.170245138522966,-10.9679651702637,5.44847498422392e-28,4.47577657754777e-26
"KIF11",0.823076923076923,138.968937621194,2.44654725735198,0.193030478858577,12.6744090975624,8.19740899071219e-37,2.93973254768158e-34
"CTD-2267D19.6",0.823076923076923,3.71919125903012,2.64235607825281,0.378750835676847,6.97650230535013,3.02619376278369e-12,2.95876393205455e-11
"TMEM56",0.823076923076923,3042.69487713384,-1.20680429653631,0.153992033195982,-7.83679695299844,4.62184516357922e-15,6.48263439457505e-14
"RP11-320N7.2",0.823076923076923,17.4505608356353,-1.81529582416325,0.381066944310529,-4.76371895087279,1.90057174077055e-06,8.00925691656795e-06
"AC016682.1",0.823076923076923,9.45335884493295,-2.44217624407341,0.329915313446445,-7.40243372931476,1.33710928248923e-13,1.56867328100756e-12
"LIG1",0.823076923076923,247.181745326463,1.03030500010145,0.0993758097894226,10.3677645725319,3.47560071059729e-25,1.80606886299517e-23
"CLYBL",0.823076923076923,636.745742932326,-1.34259109453105,0.159765241286167,-8.40352434436126,4.33274943677794e-17,7.85628624466452e-16
"RARB",0.823076923076923,59.0412798595623,-1.11041684999499,0.187252106234326,-5.9300633372071,3.02817849839944e-09,1.95907637018947e-08
"RP11-173M11.2",0.823076923076923,10.7586206756656,-1.73388489936259,0.223394658747603,-7.76153247836414,8.39092243655935e-15,1.13737524469051e-13
"MUM1L1",0.823076923076923,40.0909714185011,-1.35218745834208,0.351344607002464,-3.84860741104984,0.000118791208592402,0.000368112909892179
"DECR1",0.823076923076923,3239.32028122041,-1.01922864901859,0.127833623979294,-7.9730873403361,1.54758721766493e-15,2.31127575828951e-14
"KRTCAP3",0.823076923076923,81.0644056256055,-1.14615259705302,0.249773405965434,-4.58876953942658,4.45866332760634e-06,1.76716130905047e-05
"FAM72D",0.823076923076923,24.6488415585728,3.16724023404831,0.286715413734326,11.0466339873276,2.27588935217353e-28,2.00942352285522e-26
"ORC6",0.823076923076923,51.0682371630838,2.70285861193367,0.229802570488252,11.7616552599521,6.15163048475031e-32,8.93462811605135e-30
"GAS1",0.823076923076923,45.1393424756523,-1.88928456548545,0.277053094700634,-6.8192148061977,9.15394420842042e-12,8.43871061143117e-11
"PLVAP",0.823076923076923,580.902204268378,1.3858735267272,0.213681056107311,6.48571076900335,8.83144433530659e-11,7.07489782272437e-10
"RP11-354K4.2",0.823076923076923,1.33403991429827,-3.25019190436361,0.401071446413591,-8.10377286497717,5.32805359009147e-16,8.46196285866467e-15
"EMR1",0.823076923076923,19.0977397967683,-2.06080152295308,0.242859917053021,-8.48555639794261,2.14688971052896e-17,4.03381968379334e-16
"PPID",0.823076923076923,732.068695617611,-1.01580287458527,0.0949833289729297,-10.6945385634439,1.07955655944539e-26,6.92250749200213e-25
"TMIGD2",0.823076923076923,5.28682209599419,-1.80173996171743,0.24382944055208,-7.38934542784466,1.47553385771018e-13,1.71788807610282e-12
"EMC3-AS1",0.823076923076923,19.9326032424931,2.19743302734405,0.240969231858387,9.11914359520986,7.57203002575976e-20,1.94132681543045e-18
"ADH1B",0.823076923076923,52620.317060543,-2.29446819949231,0.300232243599597,-7.64231107219887,2.13356939380435e-14,2.74837799340261e-13
"RP3-342P20.2",0.815384615384615,24.5340796600186,-2.84720468702385,0.358308483632838,-7.94623855443349,1.92260021009677e-15,2.83490816765944e-14
"HGD",0.815384615384615,6518.3223518616,-1.61171655495375,0.166704631999492,-9.66809701459681,4.11966959424402e-22,1.43143734896651e-20
"PLIN1",0.815384615384615,357.030329996902,-2.06936437200442,0.234208210856683,-8.8355756804389,9.95840896542229e-19,2.22004500097918e-17
"CHEK1",0.815384615384615,102.439023173874,1.53738192025693,0.178705056404712,8.60290106607413,7.77259724194761e-18,1.54431193354374e-16
"AC004540.4",0.815384615384615,12.6203479724504,-2.65260158908148,0.289618965529289,-9.1589360670278,5.24114825385664e-20,1.37281221350791e-18
"COX6B1P4",0.815384615384615,5.83241390471543,-2.6014280227259,0.334116469274757,-7.78599159859626,6.91685466044242e-15,9.48378674917952e-14
"SRD5A1",0.815384615384615,792.695709177947,-1.36685994357117,0.171325295958355,-7.97815603309052,1.48535552706651e-15,2.22519893502981e-14
"CPED1",0.815384615384615,480.059029791533,-1.73909159873737,0.227046286776493,-7.65963462088835,1.86462804347578e-14,2.41802300923592e-13
"PKMYT1",0.815384615384615,44.5692813761479,2.33191758340315,0.23588227303399,9.88593824117985,4.79072755095027e-23,1.84075468121698e-21
"E2F2",0.815384615384615,29.3867965988736,2.91350241808474,0.258527751648479,11.2695925273285,1.85426021049184e-29,1.85732933084024e-27
"ALDH4A1",0.815384615384615,2910.97727654758,-1.16861149000792,0.137312039004122,-8.51062658805062,1.72995922342242e-17,3.28443500143624e-16
"DSCAM",0.815384615384615,4.22833782245385,-2.22797344806843,0.338673719574571,-6.57852475493855,4.75138776521053e-11,3.97403719561864e-10
"F11",0.815384615384615,1675.74610183924,-1.51185316195978,0.186094471715581,-8.12411646634204,4.50632897008808e-16,7.22006861131376e-15
"CCNE2",0.815384615384615,32.0941690068895,2.08882301976782,0.190582396995086,10.9602096138064,5.93617152876095e-28,4.7765626195969e-26
"SLC39A10",0.815384615384615,178.113291829164,1.71641578748405,0.139960841604385,12.2635429153513,1.42146269215437e-34,3.25123214816537e-32
"CFHR3",0.815384615384615,5490.74099335264,-1.81925491465753,0.299959135129287,-6.06500920158141,1.31946097942569e-09,8.99922576434781e-09
"HELLS",0.815384615384615,133.045525099772,2.34941180895747,0.188170488186859,12.4855487786397,8.95239328006301e-36,2.57474376236901e-33
"CSTF2",0.815384615384615,119.262854935202,1.14770314418676,0.104387916786246,10.994597646171,4.05718923073396e-28,3.44600095831462e-26
"SUCLG2",0.815384615384615,2771.97322565499,-1.35682781417654,0.133722429779696,-10.1465985654903,3.43114243562196e-24,1.53808372638807e-22
"MCM7",0.815384615384615,935.919613122106,1.34056677175204,0.128365042227434,10.4433944669831,1.57090935468227e-25,8.57740130353584e-24
"JRKL",0.815384615384615,124.440140442119,1.01986898019549,0.104608287729083,9.74940898408325,1.85545309702149e-22,6.61315356592397e-21
"MYO1F",0.815384615384615,234.95182534958,-1.03133987639897,0.158465291387586,-6.50830139122668,7.60053105292786e-11,6.15158055239477e-10
"CNIH4",0.815384615384615,429.298513470001,1.17711085407767,0.0955462423079971,12.3198027012219,7.08674560528595e-35,1.70128749043261e-32
"SNCA",0.815384615384615,9.40690190267793,-1.56365818729142,0.238047991640176,-6.56866784095782,5.07673874651026e-11,4.21701764680097e-10
"TUBA1B",0.815384615384615,231.566323038954,1.52287633343271,0.153263331072487,9.93633847559042,2.89264700089864e-23,1.15261467876686e-21
"IGHM",0.815384615384615,879.43652136469,-1.64008666099921,0.346222276717802,-4.737091664197,2.16807116932385e-06,9.06029798971648e-06
"DNAH14",0.815384615384615,150.532153576579,1.27683831178495,0.11910282155161,10.7204707256382,8.15870418739493e-27,5.4108228135947e-25
"DLG2",0.815384615384615,38.2052129562702,-1.29353443831089,0.176091906000601,-7.34579156810578,2.04544915119843e-13,2.33096143366073e-12
"GPR162",0.815384615384615,58.3859869570739,-1.23892639307291,0.22554240480956,-5.49309738059685,3.94944870142062e-08,2.16827794138851e-07
"PLG",0.815384615384615,30801.7474472193,-1.69580930998193,0.197076280470351,-8.60483720280611,7.64251533590567e-18,1.51950571853106e-16
"FAH",0.815384615384615,2126.32505795891,-1.203548148537,0.134841086269669,-8.92567823230095,4.42976474025967e-19,1.02776203015226e-17
"MT-ND6",0.815384615384615,35909.7860707313,-1.45574489269161,0.181536108144046,-8.01903768663198,1.06576806794335e-15,1.63024912257075e-14
"C5orf27",0.815384615384615,571.562930300973,-1.89498418078541,0.423219163693401,-4.47754814372778,7.55052035301456e-06,2.89083320435438e-05
"RP4-710M16.2",0.815384615384615,138.542992860193,-1.7570889725359,0.216486721990432,-8.11638217984361,4.80286558117418e-16,7.67401756886401e-15
"GBA",0.815384615384615,850.487119650275,1.36425647989035,0.126214360031737,10.8090432780177,3.11905958653304e-27,2.21521865206875e-25
"TMEM53",0.815384615384615,339.699671132336,-1.04584239648441,0.12991143763208,-8.05042585585361,8.25064459224306e-16,1.27345762016725e-14
"C4orf46",0.815384615384615,60.4125133930643,1.36969971489115,0.126469002273699,10.8303196061189,2.47290666653315e-27,1.80032563532469e-25
"C6",0.815384615384615,7502.03615230743,-2.21548819271039,0.233658259390193,-9.48174568488365,2.5006409087677e-21,7.86983934104922e-20
"ABI3BP",0.815384615384615,148.815639154088,-1.39261855662059,0.274218880584422,-5.07849260288937,3.80441241570633e-07,1.79138550577788e-06
"MT-CYB",0.815384615384615,159588.310248756,-1.25287983104568,0.150451557834588,-8.32746333157378,8.2592973703673e-17,1.45052037493609e-15
"ACADM",0.815384615384615,2653.49727644932,-1.17297073737135,0.14235850528047,-8.23955502384915,1.72852303425346e-16,2.90064339104532e-15
"FUOM",0.815384615384615,1113.73951753292,-1.33591215540313,0.140789757062587,-9.4887027527809,2.33927187394809e-21,7.39403366642483e-20
"SLC6A12",0.815384615384615,764.537633013496,-1.25486701077259,0.229876232500068,-5.45888105579691,4.79144600857596e-08,2.59667768017005e-07
"RP11-456H18.2",0.815384615384615,17.9346018581093,-1.27997191263273,0.233496545179961,-5.4817595337277,4.21116371715667e-08,2.3049912126619e-07
"FANCE",0.815384615384615,40.5232280947959,1.74696340330424,0.155062141606948,11.2662148555413,1.92676090017392e-29,1.92331789100523e-27
"NCAPG2",0.815384615384615,174.370670167676,1.78131747213102,0.151275215551776,11.7753424818049,5.23042371635548e-32,7.79145374936892e-30
"CD14",0.815384615384615,5221.13858193737,-2.21560963767204,0.185242510794953,-11.9605895437496,5.71546935243866e-33,1.03191760389645e-30
"ANKRD27",0.815384615384615,255.819737005214,1.21613074425299,0.107249372516175,11.3392807409626,8.38306097909122e-30,8.88726844235919e-28
"CA2",0.815384615384615,1184.59994740556,-1.60109454746727,0.200576170744335,-7.98247639051856,1.43426247550848e-15,2.16091578778892e-14
"GHR",0.815384615384615,1816.20414842284,-2.01152076181755,0.232901393458141,-8.63679144186435,5.78137885728182e-18,1.16704303715304e-16
"C21orf88",0.815384615384615,4.31193903686425,-3.5120998665921,0.422052310348259,-8.32148001676395,8.68716655507096e-17,1.52014948248013e-15
"TRIB1",0.815384615384615,2474.95521458104,-1.57125651732782,0.15648643645654,-10.0408479668089,1.00803830840561e-23,4.24369518587916e-22
"RBP5",0.815384615384615,1232.22038276945,-1.46018450641078,0.197747700501931,-7.38407831142654,1.53513076565399e-13,1.78369913922868e-12
"RTKN2",0.815384615384615,37.2617021010979,2.7960598578714,0.276506137722268,10.1121077488698,4.88224242229924e-24,2.11670713258132e-22
"NADK2",0.815384615384615,4060.47726298067,-1.18839770380861,0.127132786377339,-9.34768864643121,8.95839367875216e-21,2.61794184688524e-19
"ZFP36L1",0.815384615384615,4287.05938099878,-1.04023629442694,0.101972699406581,-10.2011254039608,1.95988170649486e-24,9.15283662544418e-23
"NR2C2AP",0.815384615384615,94.6872143541006,1.18260379674069,0.11326951940375,10.4406181200901,1.61754004659092e-25,8.81544151470416e-24
"MCM2",0.815384615384615,299.843257173674,2.35913132620625,0.207571221097632,11.3654065998707,6.21742870768495e-30,6.68903218891972e-28
"LDB2",0.815384615384615,244.598564628079,-1.32300388200763,0.160740603959138,-8.23067631588566,1.86159373798885e-16,3.11136794597814e-15
"DSE",0.815384615384615,162.651280894574,-1.1491078125709,0.151778881353965,-7.57093346795099,3.70551807641627e-14,4.63357249607145e-13
"F8",0.815384615384615,302.626175650595,-1.1624065879154,0.157674389796172,-7.37219652105877,1.67839350901988e-13,1.94084293988891e-12
"LAMC1",0.815384615384615,1734.09652256711,1.50772292979861,0.140543397702471,10.727810444646,7.53606514498659e-27,5.02081698008189e-25
"SMC4",0.815384615384615,414.661043550072,1.72761402949596,0.150032528150292,11.5149298008586,1.10949856954226e-30,1.33729105593625e-28
"GNAO1",0.815384615384615,260.395734833334,-1.9478539944586,0.278194154656566,-7.00177901603737,2.52732501231202e-12,2.50131982819896e-11
"PLIN2",0.815384615384615,7763.83474252505,-1.59192978941045,0.167698228265778,-9.49282413936699,2.24858134740772e-21,7.13065403706325e-20
"AZGP1",0.815384615384615,20852.696368282,-1.97407039581712,0.214469301760562,-9.20444268532668,3.43448808856004e-20,9.21191228037784e-19
"GSG2",0.815384615384615,10.3413494891585,2.47523904861662,0.270860170449149,9.13843864349674,6.33604661082971e-20,1.64329894599448e-18
"PHLDA1",0.815384615384615,1251.07555412082,-2.202415009486,0.200539308936433,-10.9824603523697,4.6410860103858e-28,3.89636608178286e-26
"DMGDH",0.815384615384615,2487.29687754372,-1.81849932291138,0.19023025662042,-9.5594641736722,1.18367940373267e-21,3.87201794139939e-20
"VSIG4",0.815384615384615,180.494158450683,-1.68330812915677,0.249571217531725,-6.74480072584006,1.53237190927203e-11,1.37235826047524e-10
"AGXT2",0.815384615384615,793.800086458311,-1.91703625581499,0.224819720561649,-8.52699332169711,1.50200536872339e-17,2.87230098424471e-16
"IER2",0.815384615384615,429.733700635027,-1.40222690649419,0.122653766708614,-11.4323998693446,2.88036383454623e-30,3.30706753620154e-28
"SLC35D1",0.815384615384615,1613.03886299282,-1.02932508679818,0.10915661380096,-9.42980045785484,4.10869854596531e-21,1.26563600597243e-19
"KIAA1524",0.815384615384615,70.1098210183735,2.30435344865465,0.220276416763079,10.461190001711,1.30209930305661e-25,7.2149874732986e-24
"SHMT1",0.815384615384615,4621.25800436348,-1.59075562338898,0.186303580013666,-8.5385134481704,1.35959572187738e-17,2.61200638419936e-16
"TOMM40L",0.815384615384615,176.321262965587,1.40014167393381,0.128104583224601,10.9296766648777,8.31441483810717e-28,6.56296527764503e-26
"GOT1",0.815384615384615,4028.41544841932,-1.28609232853235,0.160870537977805,-7.99457964583786,1.30016688253259e-15,1.96704414603159e-14
"CYP2C8",0.815384615384615,15821.341445957,-2.89254970568122,0.296126619918495,-9.7679489485861,1.54549070800291e-22,5.59768255437263e-21
"SLC28A3",0.815384615384615,14.5073977669768,-2.51312432670896,0.347831339896438,-7.22512332401447,5.00647297619646e-13,5.40624635734404e-12
"CAD",0.815384615384615,450.291779996237,1.03658332327546,0.122830765867019,8.43911796819456,3.19741263397796e-17,5.88956513581431e-16
"COX7A1",0.815384615384615,25.4078950955306,-1.2587920831708,0.177852922293396,-7.07771380384872,1.46551987348803e-12,1.49685025615613e-11
"RAB20",0.815384615384615,405.385579738229,-1.2268125378259,0.167860486190802,-7.30852486886892,2.70090962569181e-13,3.03153102036692e-12
"FBLN2",0.815384615384615,189.471444332272,-1.40642920361738,0.243753320783553,-5.76988735618604,7.93245387931727e-09,4.80446038962486e-08
"DHRS4",0.815384615384615,392.848279029552,-1.09610778193654,0.118381762203841,-9.25909330568298,2.06175505672101e-20,5.74207678692539e-19
"IGJ",0.815384615384615,296.721316917392,-2.10229933940911,0.326581517517457,-6.43728817046953,1.21626888243428e-10,9.52809560327694e-10
"ADI1",0.815384615384615,7419.78667039285,-1.30100471777284,0.144015924903085,-9.03375594503417,1.65878406331142e-19,4.06276218137185e-18
"RGAG4",0.815384615384615,132.562875902216,-1.11448215850493,0.230565664846169,-4.83368657362101,1.34027547641041e-06,5.78403239322086e-06
"AC093609.1",0.815384615384615,5.44781566800708,-2.42927111293325,0.280777229757138,-8.65195199423571,5.06259415119776e-18,1.03343805273361e-16
"SAT1",0.815384615384615,6565.32671883408,-1.20736640251933,0.12902094152998,-9.35791033767006,8.13292202904794e-21,2.38872719008882e-19
"C5orf34",0.815384615384615,24.8235970718988,1.75247958266172,0.187480621693353,9.34752384984144,8.97235905383773e-21,2.6193877969435e-19
"CCNE1",0.815384615384615,63.8178407160988,3.08153937509693,0.251949773373501,12.2307685926303,2.12914431877097e-34,4.75749109012763e-32
"CLSPN",0.815384615384615,30.4534092996107,3.12670205185962,0.298612179601677,10.470778707119,1.17670999405358e-25,6.56066639294978e-24
"HRSP12",0.815384615384615,5761.38921278207,-1.76348316408751,0.198965093570101,-8.86327914331456,7.76947247501753e-19,1.74816139778706e-17
"AKR1C3",0.815384615384615,4158.9583879342,1.50333235338777,0.137070186850213,10.9676100101226,5.46991422827547e-28,4.47577657754777e-26
"ORC1",0.815384615384615,39.5564148144988,2.64115123356734,0.240784643720331,10.9689355299377,5.39032323775319e-28,4.4482417446095e-26
"PTS",0.815384615384615,362.213336094517,-1.02092774470044,0.111983842952996,-9.11674146715045,7.74169865412966e-20,1.98307638893438e-18
"SERPINA1",0.815384615384615,291603.892985712,-1.40502979341094,0.146438504517808,-9.59467455665037,8.41823446776741e-22,2.82044838315695e-20
"SMIM19",0.815384615384615,413.481226158063,-1.15402837752303,0.129509917822379,-8.91073360965118,5.06959905181988e-19,1.16874375601003e-17
"DNMT3B",0.815384615384615,60.4178019288715,1.562722565031,0.15471196752351,10.1008512143285,5.4764744434437e-24,2.36727127430286e-22
"CXCL2",0.815384615384615,1830.82162886859,-2.75181841541344,0.254644318267252,-10.8065180253713,3.20609514358132e-27,2.26595259685524e-25
"ABCC10",0.815384615384615,197.904962116486,1.17758118749904,0.115785390940968,10.1703779546715,2.68863358850671e-24,1.22991225951091e-22
"PANK1",0.815384615384615,1464.53700174392,-1.73333895636663,0.158098157535019,-10.9636885299103,5.71226954196715e-28,4.66095521502982e-26
"C9",0.815384615384615,16038.713930155,-2.88977360560473,0.326320918922556,-8.85561861968936,8.32209655021253e-19,1.86672015900057e-17
"ADAMTSL2",0.815384615384615,219.472801554114,-1.8362018512339,0.263392995984888,-6.97133894683839,3.13938576041556e-12,3.06324748298795e-11
"SPG20",0.815384615384615,219.515976291589,-1.28085270722071,0.208549537542433,-6.14171924001559,8.16330533027868e-10,5.72357454100737e-09
"ACOX1",0.815384615384615,3479.05237000178,-1.04475243430686,0.121251623600869,-8.61639954402532,6.9092360125154e-18,1.38127658425015e-16
"CTBS",0.815384615384615,625.792156116711,-1.05233108670806,0.104666226872005,-10.0541609089907,8.80684674065181e-24,3.73651629809109e-22
"PTPDC1",0.815384615384615,72.4330715104947,1.12198726835675,0.131069892255637,8.56022118465187,1.12651187813745e-17,2.19175599706207e-16
"CSPG4P9",0.815384615384615,23.0899150724297,1.57257749378742,0.167488260707987,9.38918039473336,6.046895042247e-21,1.80339021752763e-19
"THRSP",0.815384615384615,1665.75720510497,-1.51087171765487,0.404898904846744,-3.73147889403834,0.000190358960995497,0.0005653355586338
"PYGB",0.815384615384615,673.378439160007,1.17911750570409,0.153598261267081,7.67663315962808,1.63324270822089e-14,2.12937316824059e-13
"MAMDC2",0.815384615384615,15.0417470349717,-1.87309598663182,0.254532668224454,-7.35896103120277,1.85347123179782e-13,2.12804870914083e-12
